"subject" "activity" "mean" "instrument" "signal" "signal_type" "jerk" "calc" "statistic" "axis"
27 "walking" -0.0650247552701754 "gyroscope" "time" "body" "jerk" NA "mean" NA
27 "walking" -0.238853875263158 "accelerometer" "time" "body" NA "magnitude" "mean" NA
27 "walking" -0.238853875263158 "accelerometer" "time" "gravity" NA "magnitude" "mean" NA
27 "walking" -0.230500549298246 "accelerometer" "time" "body" "jerk" "magnitude" "mean" NA
27 "walking" -0.396638753684211 "gyroscope" "time" "body" NA "magnitude" "mean" NA
27 "walking" -0.562587199473684 "gyroscope" "time" "body" "jerk" "magnitude" "mean" NA
27 "walking" -0.308702374385965 "accelerometer" "frequency" "body" NA NA "mean" NA
27 "walking" -0.13678354122807 "accelerometer" "frequency" "body" NA NA "mean" NA
27 "walking" -0.312372595438596 "accelerometer" "frequency" "body" NA NA "mean" NA
27 "walking" -0.301660253842105 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
27 "walking" 0.154280392119298 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
27 "walking" 0.248446349 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
27 "walking" -0.345482736842105 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
27 "walking" -0.194767362438596 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
27 "walking" -0.382617091578947 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
27 "walking" -0.268722350470175 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
27 "walking" -0.226365823631579 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
27 "walking" -0.199017301947368 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
27 "walking" -0.498017935263158 "gyroscope" "frequency" "body" NA NA "mean" NA
27 "walking" -0.534724231403509 "gyroscope" "frequency" "body" NA NA "mean" NA
27 "walking" -0.318182379824561 "gyroscope" "frequency" "body" NA NA "mean" NA
27 "walking" -0.0405734629829825 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
27 "walking" 0.00198569075263158 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
27 "walking" -0.128721382112281 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
27 "walking" -0.327229405789474 "accelerometer" "frequency" "body" NA "magnitude" "mean" NA
27 "walking" 0.243535983807018 "accelerometer" "frequency" "body" NA "magnitude" "mean frequency" NA
27 "walking" -0.259934013157895 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean" NA
27 "walking" 0.0162107116964912 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
27 "walking" -0.519451704035088 "gyroscope" "frequency" "body" NA "magnitude" "mean" NA
27 "walking" 0.148717231122807 "gyroscope" "frequency" "body" NA "magnitude" "mean frequency" NA
27 "walking" -0.623288199649123 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean" NA
27 "walking" 0.085975680254386 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
27 "walking" -0.348475560526316 "accelerometer" "time" "body" NA NA "std dev" NA
27 "walking" -0.187301214964912 "accelerometer" "time" "body" NA NA "std dev" NA
27 "walking" -0.297318273508772 "accelerometer" "time" "body" NA NA "std dev" NA
27 "walking" -0.979866136842105 "accelerometer" "time" "gravity" NA NA "std dev" NA
27 "walking" -0.973792999824561 "accelerometer" "time" "gravity" NA NA "std dev" NA
27 "walking" -0.956593490526316 "accelerometer" "time" "gravity" NA NA "std dev" NA
27 "walking" -0.316184021578947 "accelerometer" "time" "body" "jerk" NA "std dev" NA
27 "walking" -0.104090459225439 "accelerometer" "time" "body" "jerk" NA "std dev" NA
27 "walking" -0.401188539824561 "accelerometer" "time" "body" "jerk" NA "std dev" NA
27 "walking" -0.606860248596491 "gyroscope" "time" "body" NA NA "std dev" NA
27 "walking" -0.529865057894737 "gyroscope" "time" "body" NA NA "std dev" NA
27 "walking" -0.250120409298246 "gyroscope" "time" "body" NA NA "std dev" NA
27 "walking" -0.523256879298246 "gyroscope" "time" "body" "jerk" NA "std dev" NA
27 "walking" -0.634105502807017 "gyroscope" "time" "body" "jerk" NA "std dev" NA
27 "walking" -0.426346962631579 "gyroscope" "time" "body" "jerk" NA "std dev" NA
27 "walking" -0.407355787017544 "accelerometer" "time" "body" NA "magnitude" "std dev" NA
27 "walking" -0.407355787017544 "accelerometer" "time" "gravity" NA "magnitude" "std dev" NA
27 "walking" -0.266138940350877 "accelerometer" "time" "body" "jerk" "magnitude" "std dev" NA
27 "walking" -0.482452355789474 "gyroscope" "time" "body" NA "magnitude" "std dev" NA
27 "walking" -0.618718628596491 "gyroscope" "time" "body" "jerk" "magnitude" "std dev" NA
27 "walking" -0.365256349298246 "accelerometer" "frequency" "body" NA NA "std dev" NA
27 "walking" -0.267741550175439 "accelerometer" "frequency" "body" NA NA "std dev" NA
27 "walking" -0.345515217192982 "accelerometer" "frequency" "body" NA NA "std dev" NA
27 "walking" -0.346610413333333 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
27 "walking" -0.0655179027631579 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
27 "walking" -0.417957993859649 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
27 "walking" -0.642349125614035 "gyroscope" "frequency" "body" NA NA "std dev" NA
27 "walking" -0.530943838421053 "gyroscope" "frequency" "body" NA NA "std dev" NA
27 "walking" -0.297847512280702 "gyroscope" "frequency" "body" NA NA "std dev" NA
27 "walking" -0.550392604912281 "accelerometer" "frequency" "body" NA "magnitude" "std dev" NA
27 "walking" -0.279732022017544 "accelerometer" "frequency" "body" "jerk" "magnitude" "std dev" NA
27 "walking" -0.546888146491228 "gyroscope" "frequency" "body" NA "magnitude" "std dev" NA
27 "walking" -0.639242384210526 "gyroscope" "frequency" "body" "jerk" "magnitude" "std dev" NA
27 "walking_downstairs" 0.2975441875 "accelerometer" "time" "body" NA NA "mean" NA
27 "walking_downstairs" -0.0135564467159091 "accelerometer" "time" "body" NA NA "mean" NA
27 "walking_downstairs" -0.112837694688636 "accelerometer" "time" "body" NA NA "mean" NA
27 "walking_downstairs" 0.931380178636364 "accelerometer" "time" "gravity" NA NA "mean" NA
27 "walking_downstairs" -0.166938774772727 "accelerometer" "time" "gravity" NA NA "mean" NA
27 "walking_downstairs" -0.140047614122727 "accelerometer" "time" "gravity" NA NA "mean" NA
27 "walking_downstairs" 0.0936273220295455 "accelerometer" "time" "body" "jerk" NA "mean" NA
27 "walking_downstairs" 0.0159869469363636 "accelerometer" "time" "body" "jerk" NA "mean" NA
27 "walking_downstairs" -0.00985034750909091 "accelerometer" "time" "body" "jerk" NA "mean" NA
27 "walking_downstairs" -0.159826551905227 "gyroscope" "time" "body" NA NA "mean" NA
27 "walking_downstairs" -0.0163131590545455 "gyroscope" "time" "body" NA NA "mean" NA
27 "walking_downstairs" 0.152695027609091 "gyroscope" "time" "body" NA NA "mean" NA
27 "walking_downstairs" -0.0515814754272727 "gyroscope" "time" "body" "jerk" NA "mean" NA
27 "walking_downstairs" -0.0642023574227273 "gyroscope" "time" "body" "jerk" NA "mean" NA
27 "walking_downstairs" -0.0621043700545455 "gyroscope" "time" "body" "jerk" NA "mean" NA
27 "walking_downstairs" 0.108071382861364 "accelerometer" "time" "body" NA "magnitude" "mean" NA
27 "walking_downstairs" 0.108071382861364 "accelerometer" "time" "gravity" NA "magnitude" "mean" NA
27 "walking_downstairs" -0.115421210625 "accelerometer" "time" "body" "jerk" "magnitude" "mean" NA
27 "walking_downstairs" -0.164783206536364 "gyroscope" "time" "body" NA "magnitude" "mean" NA
27 "walking_downstairs" -0.440546586136364 "gyroscope" "time" "body" "jerk" "magnitude" "mean" NA
27 "walking_downstairs" 0.0829831545090909 "accelerometer" "frequency" "body" NA NA "mean" NA
27 "walking_downstairs" -0.0626729573068182 "accelerometer" "frequency" "body" NA NA "mean" NA
27 "walking_downstairs" -0.241600361090909 "accelerometer" "frequency" "body" NA NA "mean" NA
27 "walking_downstairs" -0.390366905 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
27 "walking_downstairs" 0.0530611096231818 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
27 "walking_downstairs" 0.154663327609091 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
27 "walking_downstairs" -0.0437826262613636 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
27 "walking_downstairs" -0.170975270611364 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
27 "walking_downstairs" -0.343626396295455 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
27 "walking_downstairs" -0.331351997727273 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
27 "walking_downstairs" -0.294651710159091 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
27 "walking_downstairs" -0.20334131025 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
27 "walking_downstairs" -0.2966286115 "gyroscope" "frequency" "body" NA NA "mean" NA
27 "walking_downstairs" -0.402132810611364 "gyroscope" "frequency" "body" NA NA "mean" NA
27 "walking_downstairs" -0.144904904113636 "gyroscope" "frequency" "body" NA NA "mean" NA
27 "walking_downstairs" -0.181812746586364 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
27 "walking_downstairs" 0.2321868966475 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
27 "walking_downstairs" 0.0367238492251136 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
27 "walking_downstairs" 0.149816459227273 "accelerometer" "frequency" "body" NA "magnitude" "mean" NA
27 "walking_downstairs" 0.0640204520170455 "accelerometer" "frequency" "body" NA "magnitude" "mean frequency" NA
27 "walking_downstairs" 0.010857564025 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean" NA
27 "walking_downstairs" 0.103796321231818 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
27 "walking_downstairs" -0.359113724772727 "gyroscope" "frequency" "body" NA "magnitude" "mean" NA
27 "walking_downstairs" 0.0988527908931818 "gyroscope" "frequency" "body" NA "magnitude" "mean frequency" NA
27 "walking_downstairs" -0.46777776875 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean" NA
27 "walking_downstairs" 0.084123192215 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
27 "walking_downstairs" 0.167407531090909 "accelerometer" "time" "body" NA NA "std dev" NA
27 "walking_downstairs" -0.0979710029522727 "accelerometer" "time" "body" NA NA "std dev" NA
27 "walking_downstairs" -0.240040783340909 "accelerometer" "time" "body" NA NA "std dev" NA
27 "walking_downstairs" -0.946975165 "accelerometer" "time" "gravity" NA NA "std dev" NA
27 "walking_downstairs" -0.934963993181818 "accelerometer" "time" "gravity" NA NA "std dev" NA
27 "walking_downstairs" -0.920921521590909 "accelerometer" "time" "gravity" NA NA "std dev" NA
27 "walking_downstairs" -0.00358338882727273 "accelerometer" "time" "body" "jerk" NA "std dev" NA
27 "walking_downstairs" -0.138528104113636 "accelerometer" "time" "body" "jerk" NA "std dev" NA
27 "walking_downstairs" -0.409310918409091 "accelerometer" "time" "body" "jerk" NA "std dev" NA
27 "walking_downstairs" -0.363722908386364 "gyroscope" "time" "body" NA NA "std dev" NA
27 "walking_downstairs" -0.481813367954545 "gyroscope" "time" "body" NA NA "std dev" NA
27 "walking_downstairs" -0.257846157386364 "gyroscope" "time" "body" NA NA "std dev" NA
27 "walking_downstairs" -0.493837613409091 "gyroscope" "time" "body" "jerk" NA "std dev" NA
27 "walking_downstairs" -0.459459295681818 "gyroscope" "time" "body" "jerk" NA "std dev" NA
27 "walking_downstairs" -0.307268262272727 "gyroscope" "time" "body" "jerk" NA "std dev" NA
27 "walking_downstairs" 0.121176277863636 "accelerometer" "time" "body" NA "magnitude" "std dev" NA
27 "walking_downstairs" 0.121176277863636 "accelerometer" "time" "gravity" NA "magnitude" "std dev" NA
27 "walking_downstairs" -0.0386367422818182 "accelerometer" "time" "body" "jerk" "magnitude" "std dev" NA
27 "walking_downstairs" -0.307952089840909 "gyroscope" "time" "body" NA "magnitude" "std dev" NA
27 "walking_downstairs" -0.465807533547727 "gyroscope" "time" "body" "jerk" "magnitude" "std dev" NA
27 "walking_downstairs" 0.194912716568182 "accelerometer" "frequency" "body" NA NA "std dev" NA
27 "walking_downstairs" -0.17564706475 "accelerometer" "frequency" "body" NA NA "std dev" NA
27 "walking_downstairs" -0.303090701863636 "accelerometer" "frequency" "body" NA NA "std dev" NA
27 "walking_downstairs" -0.0522811342045455 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
27 "walking_downstairs" -0.163243978431818 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
27 "walking_downstairs" -0.474755492045455 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
27 "walking_downstairs" -0.390968436431818 "gyroscope" "frequency" "body" NA NA "std dev" NA
27 "walking_downstairs" -0.543033246590909 "gyroscope" "frequency" "body" NA NA "std dev" NA
27 "walking_downstairs" -0.367816046590909 "gyroscope" "frequency" "body" NA NA "std dev" NA
27 "walking_downstairs" -0.071212004425 "accelerometer" "frequency" "body" NA "magnitude" "std dev" NA
27 "walking_downstairs" -0.113625944990909 "accelerometer" "frequency" "body" "jerk" "magnitude" "std dev" NA
27 "walking_downstairs" -0.397984195568182 "gyroscope" "frequency" "body" NA "magnitude" "std dev" NA
27 "walking_downstairs" -0.502831373477273 "gyroscope" "frequency" "body" "jerk" "magnitude" "std dev" NA
27 "walking_upstairs" 0.265770253921569 "accelerometer" "time" "body" NA NA "mean" NA
27 "walking_upstairs" -0.0200953324078431 "accelerometer" "time" "body" NA NA "mean" NA
27 "walking_upstairs" -0.123530438196078 "accelerometer" "time" "body" NA NA "mean" NA
27 "walking_upstairs" 0.868000278627451 "accelerometer" "time" "gravity" NA NA "mean" NA
27 "walking_upstairs" -0.229278659607843 "accelerometer" "time" "gravity" NA NA "mean" NA
27 "walking_upstairs" -0.294642640196078 "accelerometer" "time" "gravity" NA NA "mean" NA
27 "walking_upstairs" 0.0734763532039216 "accelerometer" "time" "body" "jerk" NA "mean" NA
27 "walking_upstairs" -0.0140229374470588 "accelerometer" "time" "body" "jerk" NA "mean" NA
27 "walking_upstairs" 0.0067467910745098 "accelerometer" "time" "body" "jerk" NA "mean" NA
27 "walking_upstairs" -0.0940344886803922 "gyroscope" "time" "body" NA NA "mean" NA
27 "walking_upstairs" 0.00212499391686275 "gyroscope" "time" "body" NA NA "mean" NA
27 "walking_upstairs" 0.140129855776471 "gyroscope" "time" "body" NA NA "mean" NA
27 "walking_upstairs" -0.0937518711117647 "gyroscope" "time" "body" "jerk" NA "mean" NA
27 "walking_upstairs" -0.0509235220237255 "gyroscope" "time" "body" "jerk" NA "mean" NA
27 "walking_upstairs" -0.0629013722509804 "gyroscope" "time" "body" "jerk" NA "mean" NA
27 "walking_upstairs" -0.160589355980392 "accelerometer" "time" "body" NA "magnitude" "mean" NA
27 "walking_upstairs" -0.160589355980392 "accelerometer" "time" "gravity" NA "magnitude" "mean" NA
27 "walking_upstairs" -0.479067422156863 "accelerometer" "time" "body" "jerk" "magnitude" "mean" NA
27 "walking_upstairs" -0.286145719598039 "gyroscope" "time" "body" NA "magnitude" "mean" NA
27 "walking_upstairs" -0.699895090784314 "gyroscope" "time" "body" "jerk" "magnitude" "mean" NA
27 "walking_upstairs" -0.417607401176471 "accelerometer" "frequency" "body" NA NA "mean" NA
27 "walking_upstairs" -0.249688517843137 "accelerometer" "frequency" "body" NA NA "mean" NA
27 "walking_upstairs" -0.418886395098039 "accelerometer" "frequency" "body" NA NA "mean" NA
27 "walking_upstairs" -0.465425792352941 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
27 "walking_upstairs" -0.18135640627451 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
27 "walking_upstairs" -0.261550401 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
27 "walking_upstairs" -0.50311385627451 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
27 "walking_upstairs" -0.44246561254902 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
27 "walking_upstairs" -0.608544241568627 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
27 "walking_upstairs" -0.361648357411765 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
27 "walking_upstairs" -0.372671804901961 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
27 "walking_upstairs" -0.454277803078431 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
27 "walking_upstairs" -0.544369229411765 "gyroscope" "frequency" "body" NA NA "mean" NA
27 "walking_upstairs" -0.594092579607843 "gyroscope" "frequency" "body" NA NA "mean" NA
27 "walking_upstairs" -0.400528455490196 "gyroscope" "frequency" "body" NA NA "mean" NA
27 "walking_upstairs" -0.238720731606078 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
27 "walking_upstairs" -0.125411020767647 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
27 "walking_upstairs" -0.430102512941176 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
27 "walking_upstairs" -0.393928937058824 "accelerometer" "frequency" "body" NA "magnitude" "mean" NA
27 "walking_upstairs" -0.0126842499664706 "accelerometer" "frequency" "body" NA "magnitude" "mean frequency" NA
27 "walking_upstairs" -0.460770277843137 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean" NA
27 "walking_upstairs" 0.116287371670588 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
27 "walking_upstairs" -0.607667730196078 "gyroscope" "frequency" "body" NA "magnitude" "mean" NA
27 "walking_upstairs" -0.128116124333333 "gyroscope" "frequency" "body" NA "magnitude" "mean frequency" NA
27 "walking_upstairs" -0.71917980372549 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean" NA
27 "walking_upstairs" 0.184859987184314 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
27 "walking_upstairs" -0.295439547254902 "accelerometer" "time" "body" NA NA "std dev" NA
